<<<<<<< HEAD
entities_processed,system_time_avg,average_wip,max_wip,final_wip,system_time_avg_detailed,system_time_std,system_time_min,system_time_max,Manutencao_Estacao_B_queue_time,Manutencao_Estacao_B_service_time,Manutencao_Estacao_B_system_time,Inspecao_queue_time,Inspecao_service_time,Inspecao_system_time,Operador_A_utilization,Operador_A_avg_queue,Operador_A_avg_in_service,Operador_A_max_queue,Operador_B_utilization,Operador_B_avg_queue,Operador_B_avg_in_service,Operador_B_max_queue,Operador_C_utilization,Operador_C_avg_queue,Operador_C_avg_in_service,Operador_C_max_queue,Decide_Estacao_Estacao_A_percentage,Decide_Estacao_Estacao_B_percentage,Atrib_Interna_A_Para_Reparo_A_percentage,Atrib_Interna_B_Para_Reparo_B_percentage,Atrib_Externa_B_Para_Reparo_B_percentage,Decide_Inspecao_Aprovada_percentage,Decide_Inspecao_Reprovada_percentage,Decide_Aprovadas_Tipo_Ciclo_Interno_percentage,Decide_Aprovadas_Tipo_Sai_Externa_percentage,Decide_Retorno_Estacao_Volta_A_percentage,Decide_Retorno_Estacao_Volta_B_percentage,total_revenue,total_costs,net_profit,avg_revenue_per_entity,avg_cost_per_entity,avg_profit_per_entity
entities_processed,system_time_avg,average_wip,max_wip,final_wip,system_time_avg_detailed,system_time_std,system_time_min,system_time_max,Adm_Paciente_queue_time,Adm_Paciente_service_time,Adm_Paciente_system_time,Ato_Anest_queue_time,Ato_Anest_service_time,Ato_Anest_system_time,Cir_Media_060_queue_time,Cir_Media_060_service_time,Cir_Media_060_system_time,Remov_Residuos_queue_time,Remov_Residuos_service_time,Remov_Residuos_system_time,Cir_Pequena_060_queue_time,Cir_Pequena_060_service_time,Cir_Pequena_060_system_time,Cir_Pequena_025_queue_time,Cir_Pequena_025_service_time,Cir_Pequena_025_system_time,Cir_Pequena_015R_queue_time,Cir_Pequena_015R_service_time,Cir_Pequena_015R_system_time,Limpa_Sala_CC_queue_time,Limpa_Sala_CC_service_time,Limpa_Sala_CC_system_time,Cir_Grande_060_queue_time,Cir_Grande_060_service_time,Cir_Grande_060_system_time,Cir_Grande_015R_queue_time,Cir_Grande_015R_service_time,Cir_Grande_015R_system_time,Cir_Media_025_queue_time,Cir_Media_025_service_time,Cir_Media_025_system_time,Adm_Conf_Pac_queue_time,Adm_Conf_Pac_service_time,Adm_Conf_Pac_system_time,Transp_CTI_CC_queue_time,Transp_CTI_CC_service_time,Transp_CTI_CC_system_time,Aviso_Cir_queue_time,Aviso_Cir_service_time,Aviso_Cir_system_time,Monta_Kits_queue_time,Monta_Kits_service_time,Monta_Kits_system_time,Cir_Grande_025_queue_time,Cir_Grande_025_service_time,Cir_Grande_025_system_time,Transp_Ori_CC_queue_time,Transp_Ori_CC_service_time,Transp_Ori_CC_system_time,Sep_MatSujo_queue_time,Sep_MatSujo_service_time,Sep_MatSujo_system_time,Conf_Registros_queue_time,Conf_Registros_service_time,Conf_Registros_system_time,Cir_Grande_015_queue_time,Cir_Grande_015_service_time,Cir_Grande_015_system_time,Cir_Media_015R_queue_time,Cir_Media_015R_service_time,Cir_Media_015R_system_time,Check_Cir_Seg_queue_time,Check_Cir_Seg_service_time,Check_Cir_Seg_system_time,Org_Sala_Kits_queue_time,Org_Sala_Kits_service_time,Org_Sala_Kits_system_time,Cir_Media_015_queue_time,Cir_Media_015_service_time,Cir_Media_015_system_time,Cir_Pequena_015_queue_time,Cir_Pequena_015_service_time,Cir_Pequena_015_system_time,Enfermeiro_utilization,Enfermeiro_avg_queue,Enfermeiro_avg_in_service,Enfermeiro_max_queue,Farmacia_utilization,Farmacia_avg_queue,Farmacia_avg_in_service,Farmacia_max_queue,Tec_Enfermagem_utilization,Tec_Enfermagem_avg_queue,Tec_Enfermagem_avg_in_service,Tec_Enfermagem_max_queue,Eq_Assistencial_CTI_utilization,Eq_Assistencial_CTI_avg_queue,Eq_Assistencial_CTI_avg_in_service,Eq_Assistencial_CTI_max_queue,Eq_Medica_utilization,Eq_Medica_avg_queue,Eq_Medica_avg_in_service,Eq_Medica_max_queue,Anestesista_utilization,Anestesista_avg_queue,Anestesista_avg_in_service,Anestesista_max_queue,Tec_Radiologia_utilization,Tec_Radiologia_avg_queue,Tec_Radiologia_avg_in_service,Tec_Radiologia_max_queue,Eq_Radiologia_utilization,Eq_Radiologia_avg_queue,Eq_Radiologia_avg_in_service,Eq_Radiologia_max_queue,Func_CME_utilization,Func_CME_avg_queue,Func_CME_avg_in_service,Func_CME_max_queue,Eq_Higienizacao_utilization,Eq_Higienizacao_avg_queue,Eq_Higienizacao_avg_in_service,Eq_Higienizacao_max_queue,Origem_Paciente_Pac_CTI_percentage,Origem_Paciente_Pac_Outros_percentage,Porte_Cir_Cir Pequeno_percentage,Porte_Cir_Cir Medio_percentage,Porte_Cir_Cir Grande_percentage,Faz_Rad_Cir_P_Cir_P_Sem_Radio_percentage,Faz_Rad_Cir_P_Cir_P_Com_Radio_percentage,Faz_Rad_Cir_M_Cir_M_Sem_Radio_percentage,Faz_Rad_Cir_M_Cir_M_Com_Radio_percentage,Faz_Rad_Cir_G_Cir_G_Sem_Radio_percentage,Faz_Rad_Cir_G_Cir_G_Com_Radio_percentage,total_revenue,total_costs,net_profit,avg_revenue_per_entity,avg_cost_per_entity,avg_profit_per_entity,Cheg_total_cost,Aviso_total_cost,Monta_total_cost,Org_total_cost,Transp_total_cost,Adm_total_cost,Check_total_cost,Ato_total_cost,Cir_total_cost,Remov_total_cost,Sep_total_cost,Limpa_total_cost
1184,242.085405131694,6.051353062851731,27,8,242.08540513169402,77.86670161827658,108.23140993130801,692.5669279029898,1.2928569512120927,6.852686624438349,8.145543575650443,0.570291386157568,27.7670354692722,28.33732685542977,4.2799614367019325,60.09533892921093,64.37530036591286,1.2176181736189817,2.2215683423905346,3.4391865160095163,3.7916185006033305,34.766981141879405,38.55859964248274,3.5697432742650457,15.795943962452748,19.365687236717793,5.824408864705902,7.826246214382897,13.650655079088798,0.5450368819565299,12.12001359688091,12.66505047883744,4.544564880770419,56.31813027752112,60.862695158291544,5.600602580620544,13.384479899747229,18.985082480367772,4.382410751596146,25.921113543137686,30.303524294733833,1.4900827453254428,6.920244238944904,8.410326984270348,9.09531764209633,75.51226474569002,84.60758238778635,0.06720331402143022,5,5.06720331402143,0,5,5.0,5.772869972752863,25.179518565529253,30.95238853828212,1.5146985587015585,14.747035643075318,16.26173420177688,0.002169179448783878,2.2714813240544083,2.273650503503192,4.445714952517311,10.250222867167674,14.695937819684985,5.379706684078379,15.393188322083532,20.77289500616191,3.2514742865741666,16.852489177778654,20.103963464352823,4.030446668092486,6.948132083960277,10.978578752052764,1.3434618501745768,24.83751163412104,26.180973484295617,4.805440984515579,15.555384082653353,20.360825067168932,3.772844390051066,7.929043115267062,11.701887505318128,0.06243881918340682,0.000376440710769974,0.12487763836681363,2,0.06244739057239061,0.0,0.12489478114478123,0,0.35837881722561604,0.29787070078429695,3.9421669894817764,15,0.1207687735831746,0.004101036925722495,0.1207687735831746,2,0.40964931623151674,0.5070405598208328,2.4578958973891005,12,0.2353771835665153,0.039512326052454284,1.4122631013990918,7,0.03706798479291165,0.0005136126299943971,0.0741359695858233,1,0.018662395553954426,0.0,0.0746495822158177,0,0.028297915484853185,0.0,0.05659583096970637,1,0.1509900683786508,0.005898422475818887,0.3019801367573016,4,6.468797564687975,93.53120243531203,40.015243902439025,40.92987804878049,19.054878048780488,94.85714285714286,5.142857142857142,79.2910447761194,20.708955223880597,54.400000000000006,45.6,1064807.9575654245,735850.7305651581,328957.22700026643,899.331045241068,621.4955494638159,277.83549577725205,29441.772047568113,29607.41524354003,29358.314944223373,29499.934052061595,29668.29959657548,59138.200558230725,29507.26370866084,29653.15471852364,381243.4551466006,29441.167014997347,29722.78587506464,29568.967659111688
1001,234.84645329482024,4.95430974061279,26,7,234.8464532948202,76.1953113577666,116.41109799475817,817.9778524056528,0.6705662311134791,6.978233611904177,7.648799843017655,0.3268672752465808,26.978096382923262,27.304963658169843,2.415109144485277,63.99658320369674,66.41169234818202,0.8066543129265044,2.3697608172580575,3.176415130184562,2.6690629220095845,34.60765154957994,37.27671447158952,3.0870565908492837,14.337723777886925,17.424780368736208,3.9430981675455663,8.197158105782105,12.14025627332767,0.5222178514071971,12.13232585039506,12.654543701802258,2.670473434783425,64.75392683822355,67.42440027300697,3.9571467357639794,15.12307381738551,19.08022055314949,2.0776963257821057,25.786880539920833,27.86457686570294,0.7344013602949501,7.143060992284802,7.877462352579752,12.176206051933617,80.60216986174648,92.7783759136801,0.0622004568185412,5,5.062200456818541,0,5,5.0,3.3789668091764007,25.71341040963208,29.09237721880848,0.725686896401991,14.806093182254672,15.531780078656663,0.004513870126765461,2.259024030165174,2.263537900291939,2.897990174548187,10.835968754643313,13.7339589291915,1.7453899495589167,14.195249539393256,15.940639488952172,1.621023841095986,14.501834151686312,16.122857992782297,2.6558617810750147,6.950823439884648,9.606685220959664,0.7336974325054406,24.658134350192523,25.391831782697963,2.643380523485092,16.02187388758356,18.665254411068652,3.0405611692525714,8.981036165897322,12.021597335149892,0.05281986531986532,0.00017658009268667314,0.10563973063973064,2,0.05281986531986528,0.0,0.10563973063973056,0,0.3026817357556903,0.13615898940744464,3.329499093312593,11,0.12751392995039482,0.0031162263266654344,0.12751392995039482,2,0.3586232511689167,0.2686616555732951,2.1517395070135,11,0.1911995924182953,0.02108752246258725,1.1471975545097717,6,0.024114290001149587,0.0003747555646934495,0.048228580002299175,1,0.012150833891748156,0.0,0.048603335566992624,0,0.023792961428823346,8.149366980316748e-06,0.04758592285764669,2,0.12778259865578126,0.003783387775119118,0.2555651973115625,4,7.4372759856630815,92.56272401433692,41.41958670260557,38.90386343216532,19.67654986522911,96.31236442516268,3.68763557483731,84.06466512702079,15.935334872979215,60.273972602739725,39.726027397260275,900947.7199717031,622193.5230738451,278754.19689785806,900.0476722994038,621.5719511227223,278.47572117668136,25168.775562858795,25114.27843979509,25122.13117051295,25016.586631083355,25024.574683924307,49968.912172165685,25056.014117265262,25092.66874967719,321481.0152143383,24993.678595395595,25012.372737983587,25142.514998844934
1065,231.89597436363786,5.201535014740431,24,5,231.8959743636379,66.0382257345649,119.25427501490049,638.1044535601068,0.5882409041368588,6.977228682239201,7.565469586376061,0.28329281528768774,26.64671466958596,26.93000748487365,2.9474814915047496,61.125024925891665,64.07250641739641,0.6815593693019243,2.2990083583917036,2.9805677276936278,2.9608152351654984,39.114101787154816,42.074917022320314,2.7474823842147313,15.294240631068185,18.041723015282916,1.5664225711747501,8.699289132534107,10.265711703708856,0.43643541849297335,12.127212404265796,12.56364782275877,3.2537172805749055,53.4085121358047,56.6622294163796,3.6155265179640885,12.295750878320796,15.911277396284884,2.6092315493522196,25.61423353625343,28.22346508560565,0.6837772084814625,6.855468063829907,7.539245272311369,10.74336824525044,78.41086571829672,89.15423396354717,0.07294613293163141,5,5.072946132931631,0,5,5.0,3.1655978028841663,25.944847406811775,29.110445209695943,0.7091245715764952,14.615960326653328,15.325084898229823,0.004878001764858445,2.2449626025685654,2.2498406043334236,3.211076927286968,10.864053326809065,14.075130254096035,3.2983383877831494,13.337694386603678,16.636032774386827,2.138105577775977,12.559666795399373,14.697772373175349,2.6436661876929475,6.992732096016995,9.636398283709942,0.6487694538800728,24.72003609980581,25.36880555368588,3.5128709505629434,15.299010282704707,18.811881233267652,3.234838502683086,9.349737161610406,12.584575664293492,0.05612340642261863,0.00028608959405803514,0.11224681284523726,2,0.05608164983164982,0.0,0.11216329966329965,0,0.3206545926814123,0.12899631257857153,3.527200519495535,10,0.10395379924774188,0.005580662476595167,0.10395379924774188,3,0.37439488662387593,0.31181323097852404,2.2463693197432555,9,0.20293848643252377,0.015339958800689241,1.2176309185951426,4,0.024488086002044857,0.0001662500985832551,0.04897617200408971,1,0.012285605525668241,0.0,0.049142422102672965,0,0.025156620072974843,0.0,0.050313240145949685,1,0.1358952147573975,0.0025354248875818536,0.271790429514795,3,5.78806767586821,94.21193232413178,40.856378233719894,38.537020517395185,20.606601248884925,94.10480349344978,5.895196506550218,79.81438515081206,20.185614849187935,61.471861471861466,38.52813852813853,955831.574671595,664014.3274973118,291817.24717428326,897.4944363113568,623.4876314528749,274.0068048584819,26529.900065221223,26667.310070591375,26700.59580910149,26442.310249271053,26627.95386705666,53111.70244592524,26644.298151733652,26480.900502542972,344989.547286771,26515.962754522152,26502.559240727667,26801.28705384723
1210,236.33452115055485,6.02171211271522,30,4,236.33452115055482,72.58835748805836,106.72335494473373,825.0867708239739,0.9215103890273715,6.765108950087839,7.686619339115211,0.45365542962725397,27.378220219360298,27.831875648987552,3.000388594718518,59.88815450156495,62.88854309628347,0.9344254676219906,2.2513852826758187,3.1858107502978097,3.2886246079356973,37.21067425144532,40.499298859381014,3.3639476512020265,15.828670485952223,19.19261813715425,4.853108204693308,6.314079374689356,11.167187579382665,0.4408367512745496,12.104502247006982,12.545338998281531,3.532178258617296,53.14347125384676,56.675649512464055,3.5481385760149142,11.253479508250985,14.8016180842659,2.697727387565215,27.308601095470728,30.006328483035944,1.0494189448358562,6.89808447728694,7.947503422122796,7.610922668300213,77.64818625682962,85.25910892512984,0.04835149824204849,5,5.048351498242049,0,5,5.0,4.228007864589372,26.400927446922083,30.628935311511455,1.0525642856103004,14.647843319128377,15.700407604738677,0.0005525375009958886,2.2382155220245727,2.238768059525569,3.6814094832738213,10.21463072120079,13.896040204474613,3.8913415966896934,14.782376039422399,18.67371763611209,3.28345530930571,15.927365034325355,19.210820343631067,2.8955815863158896,6.921810183548889,9.817391769864779,0.9956657714152333,24.786135691810568,25.7818014632258,3.05282109399769,15.326784686463949,18.379605780461638,3.4543904162956283,9.058519752161429,12.512910168457058,0.06349957912457913,0.0,0.12699915824915825,1,0.06349957912457913,0.0,0.12699915824915825,0,0.36449437882876656,0.21873255210665257,4.009438167116432,13,0.13198212906683449,0.0017573215233866264,0.13198212906683449,2,0.4272148373992785,0.3920268609027302,2.563289024395671,12,0.2329706013048408,0.0333811897024733,1.3978236078290447,7,0.02970433440509526,0.0,0.05940866881019052,1,0.01485216720254763,0.0,0.05940866881019052,0,0.02851400463835687,0.0,0.05702800927671374,1,0.15416645099162443,0.0025172256151074672,0.30833290198324886,3,6.381381381381382,93.61861861861863,38.96396396396396,41.14114114114114,19.894894894894897,95.75289575289575,4.247104247104247,79.15904936014626,20.840950639853748,63.77358490566037,36.22641509433962,1087786.9415753947,752767.1805769961,335019.76099839865,898.9974723763593,622.1216368404927,276.87583553586666,30163.445164504465,30196.51205006382,30390.43199324018,30345.693510315006,30118.183072959648,60346.17841630965,30082.547650819957,30317.032953288064,389789.31760125636,30267.091888801908,30362.453737096992,30388.29253834002
1035,230.89706699166805,5.027154221983241,25,1,230.89706699166805,70.44209118433845,107.57513316834229,936.3629699005269,0.519495029119919,7.085600135337915,7.605095164457834,0.25226090340145296,27.371332242268437,27.62359314566989,2.126602454974111,61.05002461880785,63.176627073781965,0.4552624732381305,2.2941190697797684,2.7493815430178987,2.3908553235589296,37.62505113878012,40.01590646233905,2.429030352678886,15.69433021025027,18.123360562929157,1.889915509949313,10.537457001778233,12.427372511727546,0.4732622444574836,12.102568678622688,12.575830923080172,2.377414049030066,59.26994659767425,61.647360646704314,2.250088542726189,12.740707340363992,14.99079588309018,2.415452671929889,25.563033111716887,27.978485783646775,0.5014013438624324,7.1057561984936966,7.607157542356129,14.96868370713029,74.67796049806908,89.64664420519937,0.06473238244194486,5,5.064732382441945,0,5,5.0,2.05101609546348,22.599405084831663,24.650421180295144,0.45537948452686633,14.794464504570396,15.249843989097261,0.0036725040584038335,2.3101437761724553,2.313816280230859,2.633580476290718,10.597906960423847,13.231487436714565,2.2606011043924097,12.306891958911326,14.567493063303735,2.1407610518779356,15.945026186549358,18.085787238427294,2.2746229458003056,7.070631587466328,9.345254533266633,0.447676428484279,24.624278661097964,25.071955089582243,2.4653252997012975,16.065133037844888,18.530458337546182,2.503355433144428,8.987638509513317,11.490993942657745,0.054450757575757576,0.0003274847654226355,0.10890151515151515,3,0.054450757575757576,0.0,0.10890151515151515,0,0.3077997001291723,0.09363924172990516,3.385796701420895,10,0.13200649582992063,0.011223306430646186,0.13200649582992063,3,0.3644755245737319,0.2388345033987031,2.1868531474423913,11,0.1955235535883475,0.014142430163520781,1.173141321530085,5,0.02867382090802317,0.0,0.05734764181604634,1,0.014336910454011585,0.0,0.05734764181604634,0,0.02515781574430272,0.0,0.05031563148860544,1,0.13179880663272833,0.0033623189083936142,0.26359761326545667,3,7.968476357267951,92.03152364273205,40.98073555166375,38.96672504378284,20.052539404553414,94.65811965811966,5.3418803418803416,79.95495495495496,20.045045045045047,57.20524017467249,42.79475982532751,932493.5374939514,644153.9081938504,288339.62930010096,900.9599396076825,622.3709257911598,278.58901381652265,25681.10086456106,25858.937940446638,25828.26448859061,25912.981678469016,25815.65363016833,51979.907248969095,25919.213977457253,25912.813125841352,333519.5359157755,25935.34729044667,25856.145611381355,25934.006421743514
1161,240.2401277822497,5.865180370814441,24,4,240.2401277822497,75.57666484047833,110.05702591072622,697.4882476850689,0.6977152452910182,6.735118509111603,7.432833754402621,0.39529228418007034,27.496997201479303,27.892289485659372,3.6446722233971958,64.02634037554948,67.67101259894667,0.7091830347359428,2.1892180425065293,2.898401077242472,3.0622369680875163,34.67948853512971,37.74172550321722,3.611161102172363,15.344562360164522,18.955723462336884,3.3896220646207578,5.98443242061641,9.374054485237169,0.5153294090075784,12.099100118679482,12.614429527687061,2.7065014096877653,65.89875648125097,68.60525789093874,3.1262187633992267,13.749613558271426,16.87583232167065,3.4459441650018685,27.381525513105192,30.82746967810706,0.7352440677849269,7.124982910701424,7.8602269784863505,10.437993536286246,75.6461034264117,86.08409696269794,0.06290139512900414,5,5.062901395129004,0,5,5.0,3.277248225548561,22.16982507164279,25.447073297191352,0.8053396704676288,14.731956696594546,15.537296367062174,0.0036008009320209916,2.189728352822326,2.1933291537543473,3.8445934947877403,10.586815754366707,14.431409249154447,3.2813441425020042,15.24898540095581,18.530329543457814,3.8029627451546335,13.259176906117068,17.0621396512717,3.440011899898156,6.975065532424128,10.415077432322283,0.7402052676611749,24.714729292592132,25.454934560253307,3.9853393520915,15.632801601355439,19.61814095344694,3.229478308630136,9.190859008587925,12.420337317218062,0.06080881042990172,0.00019547795686247985,0.12161762085980345,3,0.06076388888888889,0.0,0.12152777777777778,0,0.36032366985069536,0.14981036746789061,3.963560368357649,10,0.12743776417616348,0.00331302795150817,0.12743776417616348,2,0.4224008209713502,0.3994091529011487,2.534404925828101,10,0.2283677799536176,0.022708793236335196,1.3702066797217056,6,0.02796285412263512,0.0,0.05592570824527024,1,0.01398142706131756,0.0,0.05592570824527024,0,0.026749522491863263,0.0,0.053499044983726526,1,0.1478015071315958,0.004201580427358791,0.2956030142631916,3,7.059800664451828,92.94019933554817,37.04318936877076,43.10631229235881,19.85049833887043,97.07865168539325,2.9213483146067416,81.69556840077071,18.304431599229286,59.41422594142259,40.58577405857741,1043580.5455783531,721564.5324181091,322016.013160244,898.8635190166693,621.5026119019028,277.3609071147666,28956.553510107147,29124.57907258084,28986.35109440575,29129.79948993369,29206.92886661956,58001.61430282813,29131.72717727118,29264.433065317335,372640.25974735076,28947.702397122503,29129.553971037305,29045.029723534975
947,226.22030589007448,4.530153643921196,19,8,226.22030589007446,65.38195201163889,113.91256628677911,740.0370717821515,0.1649496807940801,6.996106951961417,7.161056632755497,0.10817625465977188,26.728977070113064,26.837153324772835,1.5952726944527866,62.356826768242236,63.952099462695024,0.19707689143928225,2.147682528550481,2.344759419989763,1.8518846331826397,42.57709574211327,44.428980375295914,1.8095931189882026,14.692280872884716,16.501873991872916,1.5616563828024321,10.914493205132215,12.476149587934648,0.46657431456604836,12.089372756066053,12.5559470706321,1.8481853454473822,61.585993191298876,63.43417853674626,2.6197593413032982,12.39108787640623,15.010847217709529,1.3994541539842238,25.350816366332555,26.750270520316782,0.23237663374421105,6.890969231267693,7.123345865011904,15.358723057098224,81.13298772584767,96.4917107829459,0.030299213171420286,5,5.03029921317142,0,5,5.0,2.0543613806349974,23.520659020847162,25.57502040148216,0.20969257618317402,14.66066797760774,14.870360553790913,0.01023024369853812,2.219648163025631,2.2298784067241693,1.9352589334229837,10.030582792833831,11.965841726256816,2.0860764556181657,15.639214549875254,17.725291005493418,2.065073227797908,14.683549951417513,16.74862317921542,1.427190154526392,6.797627976635461,8.224818131161852,0.19373626409165232,24.720782525199926,24.914518789291577,1.5892318281413198,15.988247183669799,17.577479011811118,1.9247028856234132,8.74320850780221,10.667911393425623,0.050031565656565656,3.7042586827339884e-05,0.10006313131313131,2,0.050031565656565656,0.0,0.10006313131313131,0,0.28459647936018395,0.030005093362638208,3.1305612729620234,6,0.11840518983451156,0.007887193507735634,0.11840518983451156,2,0.3408458031660729,0.16093972548785057,2.0450748189964374,7,0.17290758191783673,0.00677434925297384,1.0374454915070204,4,0.023471705763698687,0.0,0.04694341152739737,0,0.011735852881849343,0.0,0.04694341152739737,0,0.022155158692153554,0.0001088084562105651,0.04431031738430711,2,0.12047792348985313,0.0025811855406281093,0.24095584697970626,4,7.354345749761222,92.64565425023878,41.77820267686425,36.80688336520077,21.414913957934992,95.4233409610984,4.576659038901601,79.6875,20.3125,60.26785714285714,39.732142857142854,853850.4201286675,588274.979709886,265575.4404187815,901.6371912657523,621.1985002216326,280.4386910441198,23777.10793263035,23865.80924885752,23830.311456067364,23664.713871685835,23650.016486472196,47067.526598448494,23773.221262653715,23614.727011044582,304089.18966241257,23581.378304215803,23574.383764894726,23786.594110502894
1028,240.55257288941928,5.2272895377656,23,9,240.55257288941928,74.06310045928434,110.90106765250675,643.2452272889859,0.7071872227727108,6.8732972281913804,7.580484450964091,0.3854245588738995,27.374099555232004,27.759524114105904,3.8332151797831124,66.34407361389445,70.17728879367756,0.5926555652929092,2.2536915815118177,2.846347146804727,2.5028503327507243,36.63646419618346,39.139314528934186,2.698514633789017,16.633095888706716,19.331610522495733,3.965287131943499,9.357545925984073,13.322833057927573,0.4095469570194398,12.127129111951485,12.536676068970923,2.8652046348208757,58.42786662850036,61.29307126332124,2.93365703466255,11.083287977666854,14.016945012329405,3.2947517795773273,25.803942886335594,29.098694665912923,0.7646764957810691,6.90092800546523,7.6656045012463,31.164261674774778,81.35920339468463,112.5234650694594,0.06602464162191687,5,5.066024641621917,0,5,5.0,3.0571362008603624,23.830214168933388,26.887350369793747,0.8533725717899994,14.703626396480493,15.556998968270491,0.0006015565364040012,2.1777652681441677,2.178366824680572,3.4786470093301682,10.185007323194432,13.663654332524601,3.538507038553495,16.949395640832837,20.487902679386334,3.1497555343163923,18.025525168354637,21.17528070267103,2.943660569104533,7.095254304870905,10.038914873975438,0.780384778543375,24.682281711976323,25.462666490519695,4.148148844772357,15.059929588997296,19.208078433769654,2.73562422811701,9.461247980730601,12.196872208847612,0.05439814814814816,0.00030820482208861357,0.10879629629629632,3,0.05439814814814815,0.0,0.1087962962962963,0,0.31628559301636616,0.1288704295244999,3.479141523180028,9,0.1489530870230972,0.031072853995556177,0.1489530870230972,4,0.3717307687479066,0.3207341422725021,2.23038461248744,11,0.2004136422479146,0.017397317861130593,1.2024818534874877,5,0.026231677819166584,0.0002462278206588785,0.05246335563833317,1,0.01317739586474801,0.0,0.05270958345899204,0,0.023555794356609736,0.0,0.04711158871321947,1,0.13117307162337974,0.002158023862935456,0.2623461432467595,4,8.47457627118644,91.52542372881356,39.26654740608229,39.53488372093023,21.19856887298748,93.84965831435079,6.150341685649203,82.76643990929705,17.233560090702948,62.0253164556962,37.9746835443038,927546.4393307255,639975.0871305455,287571.35220017994,902.2825285318341,622.5438590764062,279.73866945542795,25879.778011846956,25738.426658282006,25712.204107560323,25701.93790529746,25616.74013575321,51433.81079697101,25586.2906485909,25816.11591943909,331466.50706296193,25664.48092909932,25839.667882008463,25519.127072734853
1181,237.43152151273964,5.902919779838857,36,2,237.43152151273966,76.50094970776561,111.03134622903599,631.90392087295,0.809512096628022,6.904755381563802,7.7142674781918235,0.4910394148508659,27.169321632244447,27.660361047095314,3.252449277100029,60.57646258367803,63.82891186077806,0.8732170103946876,2.233790436168708,3.107007446563396,3.48125342220402,37.43939769279357,40.92065111499759,4.0941078164340725,13.677934970426547,17.77204278686062,3.8005817006101745,9.833269230415755,13.633850931025929,0.4027486336279593,12.08913891463327,12.49188754826123,3.129469061540204,67.22375845233482,70.35322751387503,3.3811126535650917,14.794143737627323,18.175256391192416,2.790122221943536,26.591945520156674,29.38206774210021,0.8905737527574683,7.101348563201791,7.991922315959259,9.452378337025895,79.65896157994058,89.11133991696647,0.08102829634949546,5,5.081028296349495,0,5,5.0,3.584532401823463,21.067445604761403,24.651978006584866,0.9333303572458566,14.768624342018207,15.701954699264062,0.003937733752878514,2.209097311220266,2.213035044973144,3.548017420096569,10.727544846313993,14.275562266410562,3.768200258886649,14.144166239189644,17.912366498076292,4.003206318580233,17.360750787970225,21.36395710655046,3.251870003268913,6.9209923548702195,10.172862358139133,0.9991559511795762,24.728976654869516,25.72813260604909,3.0769774840116058,15.794942496100681,18.87191998011229,3.6862025439834043,9.142447796658907,12.82865034064231,0.06223695286195286,0.00043390640940941405,0.12447390572390572,2,0.06218727458666118,0.0,0.12437454917332236,0,0.3601958652370953,0.19746450264034832,3.9621545176080484,20,0.1139900965369521,0.004946776672975735,0.1139900965369521,2,0.4196164128098532,0.39906093773906226,2.517698476859119,13,0.22948218345854485,0.036458479559861486,1.376893100751269,9,0.03058310832563101,0.0,0.06116621665126202,0,0.015291554162815505,0.0,0.06116621665126202,0,0.027451009307145655,0.0,0.05490201861429131,1,0.1502238326828904,0.0023377387222758704,0.3004476653657808,2,5.957108816521049,94.04289118347894,40.3494837172359,40.19062748212867,19.459888800635426,93.68836291913215,6.31163708086785,84.18972332015811,15.810276679841898,67.3469387755102,32.6530612244898,1061793.4385556555,733633.2510082871,328160.18754736846,899.0630301063976,621.1966562305564,277.8663738758412,29510.889034116317,29580.534558508367,29387.48475021588,29497.627313619563,29504.63113295634,59120.5888309483,29561.567558794563,29654.83558509092,378998.70275106566,29632.24305870973,29592.062489450036,29592.083944811347
