combination_id,replication,arrival_rate,num_doctors,num_nurses,simulation_time,warm_up_period,entities_processed,throughput,system_time_avg,Consultation_queue_time,Consultation_service_time,Pharmacy_queue_time,Pharmacy_service_time,Triage_queue_time,Triage_service_time,nursesT_utilization,nursesT_avg_queue,nursesT_max_queue,doctors_utilization,doctors_avg_queue,doctors_max_queue,nurses_utilization,nurses_avg_queue,nurses_max_queue,pharmacy_utilization,pharmacy_avg_queue,pharmacy_max_queue
11,0,4,3,4,2400,420,504,0.2545454545454545,19.709727914491328,1.4790634762945296,10.17820818528417,1.7409326538379497,4.792701215084484,1.917240804651102,2.4996655869248796,0.6311948892179927,0.6684460582513522,14,0.5338681297506993,0.049386346326884115,4,0.6783351100456047,0.14985353519286682,5,0.5620664968188223,0.4987650806104883,12
11,1,4,3,4,2400,420,480,0.24242424242424243,19.877480724349223,1.9936224021011497,10.15731182523625,1.016582121089785,4.558003087339433,2.4289149006215904,2.511171520201052,0.6110182564164763,0.8549588528684778,16,0.5262332772412761,0.1093570073481988,4,0.658163841922016,0.23979859054725308,5,0.5183865922119674,0.24063297868208744,8
11,2,4,3,4,2400,420,475,0.2398989898989899,19.82636838915502,1.321456440234627,10.021321094743897,1.4495285016259265,5.270022073293977,2.0251639968307584,2.4884101463631767,0.600004110892158,0.6938518723954719,10,0.5054222218314913,0.031770272395456024,4,0.6421807543947501,0.12691689653717078,5,0.5865338732276649,0.35900701654519906,8
11,3,4,3,4,2400,420,487,0.24595959595959596,20.27192603965822,0.9164834611810881,9.9466453178531,2.5110138265580257,5.167897611499087,1.8303387529202695,2.4943623754085875,0.6148390123503207,0.61775611691417,12,0.5068849721876045,0.010668117616882402,3,0.655475160740839,0.07178252414478387,4,0.5892248385588214,0.8504457533175251,24
11,4,4,3,4,2400,420,501,0.25303030303030305,19.92454018056877,1.6005704060125878,10.274503493112693,1.61879727848332,5.118570463553028,1.6880284860045283,2.4912382669068522,0.6370356279815093,0.5378311492500937,10,0.5725911143280261,0.018914338940300358,3,0.7077379408931068,0.18606497357308152,4,0.597628275789597,0.4701875159874299,16
12,0,4,4,2,2400,420,483,0.24393939393939393,19.727105075892638,1.5991042885242353,10.013975731338963,1.4115161884190068,4.789310542453271,2.1481253284267727,2.5001870979921232,0.6102737151495532,0.7339072135635495,12,0.5240126544163651,0.0387283833160938,3,0.6584932218010374,0.15929933557844222,4,0.5392908829755472,0.35020501014563576,10
12,1,4,4,2,2400,420,456,0.23030303030303031,19.420546415146593,1.3264956059840893,10.021110391260578,1.376704658561275,4.924040417964059,1.8393158137354022,2.4985198887859754,0.582775073743596,0.5757217600265648,12,0.49889981970185376,0.04391390368547889,3,0.6321070037610571,0.14319217120972325,4,0.5226358981120345,0.37367100183159424,12
12,2,4,4,2,2400,420,486,0.24545454545454545,20.591402461678044,1.7793479217995234,10.083540401528065,1.9609498866876462,4.861432515551594,2.119233267716342,2.5031291226795087,0.6116959477275015,0.6943728361838633,10,0.5348967726132016,0.07137735690932066,3,0.6725383406275901,0.1933494254793555,4,0.5527878467301588,0.5922033480674566,16
12,3,4,4,2,2400,420,527,0.26616161616161615,22.046264376587942,2.5838491474280145,10.05324807708039,1.8525000922944024,4.97689141563668,2.7779549634120864,2.506175290471124,0.67276356893226,1.1078219504053437,14,0.6139796840428312,0.1488470731985934,5,0.7429486890293712,0.3759197422818034,6,0.6077088250012457,0.5836923486306509,12
12,4,4,4,2,2400,420,466,0.23535353535353534,19.24243411060387,1.2704149119342292,9.992344326983533,1.2439672050049015,4.922422309169851,1.9031110537463696,2.502484316233465,0.5867748342850588,0.5913832616416884,14,0.5010453115620085,0.02585564798129719,3,0.6371531801384834,0.1185773538138821,4,0.5298131775378074,0.33055005950829797,10
